seg,rgn,greenland,island,segID,rgnID
Lebanon751,LBN,0,0,751,74
Lebanon752,LBN,0,0,752,74
Lebanon753,LBN,0,0,753,74
Lebanon754,LBN,0,0,754,74
Lebanon755,LBN,0,0,755,74
Lebanon756,LBN,0,0,756,74
Lebanon758,LBN,0,0,758,74
Lebanon763,LBN,0,0,763,74
Lebanon759,LBN,0,0,759,74
Lebanon760,LBN,0,0,760,74
Lebanon757,LBN,0,0,757,74
Lebanon761,LBN,0,0,761,74
Lebanon762,LBN,0,0,762,74
Mexico4737,MEX,0,0,4737,85
Mexico3789,MEX,0,0,3789,85
Mexico3701,MEX,0,0,3701,85
Mexico3703,MEX,0,0,3703,85
Mexico3728,MEX,0,0,3728,85
Mexico3731,MEX,0,0,3731,85
Mexico3724,MEX,0,0,3724,85
Mexico3727,MEX,0,0,3727,85
Mexico5357,MEX,0,0,5357,85
Mexico5358,MEX,0,0,5358,85
Mexico5359,MEX,0,0,5359,85
Mexico3704,MEX,0,0,3704,85
Mexico3706,MEX,0,0,3706,85
Mexico3707,MEX,0,0,3707,85
Mexico3708,MEX,0,0,3708,85
Mexico3719,MEX,0,0,3719,85
Mexico5409,MEX,0,0,5409,85
Mexico4711,MEX,0,0,4711,85
Mexico4712,MEX,0,0,4712,85
Mexico4713,MEX,0,0,4713,85
Mexico4714,MEX,0,0,4714,85
Mexico4715,MEX,0,0,4715,85
Mexico3743,MEX,0,0,3743,85
Mexico3745,MEX,0,0,3745,85
Mexico3746,MEX,0,0,3746,85
Mexico3747,MEX,0,0,3747,85
Mexico3750,MEX,0,0,3750,85
Mexico3751,MEX,0,0,3751,85
Mexico3752,MEX,0,0,3752,85
Mexico3753,MEX,0,0,3753,85
Mexico3732,MEX,0,0,3732,85
Mexico3737,MEX,0,0,3737,85
Mexico3738,MEX,0,0,3738,85
Mexico3739,MEX,0,0,3739,85
Mexico3740,MEX,0,0,3740,85
Mexico3741,MEX,0,0,3741,85
Mexico3742,MEX,0,0,3742,85
Mexico5411,MEX,0,0,5411,85
Mexico3756,MEX,0,0,3756,85
Mexico3757,MEX,0,0,3757,85
Mexico3758,MEX,0,0,3758,85
Mexico3759,MEX,0,0,3759,85
Mexico3760,MEX,0,0,3760,85
Mexico3761,MEX,0,0,3761,85
Mexico4716,MEX,0,0,4716,85
Mexico4717,MEX,0,0,4717,85
Mexico4718,MEX,0,0,4718,85
Mexico4719,MEX,0,0,4719,85
Mexico4720,MEX,0,0,4720,85
Mexico4721,MEX,0,0,4721,85
Mexico4722,MEX,0,0,4722,85
Mexico4723,MEX,0,0,4723,85
Mexico4724,MEX,0,0,4724,85
Mexico4725,MEX,0,0,4725,85
Mexico4726,MEX,0,0,4726,85
Mexico4727,MEX,0,0,4727,85
Mexico4728,MEX,0,0,4728,85
Mexico4732,MEX,0,0,4732,85
Mexico4733,MEX,0,0,4733,85
Mexico4734,MEX,0,0,4734,85
Mexico4735,MEX,0,0,4735,85
Mexico4736,MEX,0,0,4736,85
Mexico7344,MEX,0,0,7344,85
Mexico3754,MEX,0,0,3754,85
Mexico3755,MEX,0,0,3755,85
Mexico3762,MEX,0,0,3762,85
Mexico3763,MEX,0,0,3763,85
Mexico3764,MEX,0,0,3764,85
Mexico3766,MEX,0,0,3766,85
Mexico3767,MEX,0,0,3767,85
Mexico3768,MEX,0,0,3768,85
Mexico3769,MEX,0,0,3769,85
Mexico3770,MEX,0,0,3770,85
Mexico3771,MEX,0,0,3771,85
Mexico3772,MEX,0,0,3772,85
Mexico3773,MEX,0,0,3773,85
Mexico3774,MEX,0,0,3774,85
Mexico3775,MEX,0,0,3775,85
Mexico4729,MEX,0,0,4729,85
Mexico4730,MEX,0,0,4730,85
Mexico4731,MEX,0,0,4731,85
Mexico7277,MEX,0,0,7277,85
Mexico3776,MEX,0,0,3776,85
Mexico3777,MEX,0,0,3777,85
Mexico3778,MEX,0,0,3778,85
Mexico3779,MEX,0,0,3779,85
Mexico3780,MEX,0,0,3780,85
Mexico3781,MEX,0,0,3781,85
Mexico3782,MEX,0,0,3782,85
Mexico3783,MEX,0,0,3783,85
Mexico3784,MEX,0,0,3784,85
Mexico3786,MEX,0,0,3786,85
Mexico3787,MEX,0,0,3787,85
Mexico3788,MEX,0,0,3788,85
Mexico3710,MEX,0,0,3710,85
Mexico3709,MEX,0,0,3709,85
Mexico3711,MEX,0,0,3711,85
Mexico3712,MEX,0,0,3712,85
Mexico3713,MEX,0,0,3713,85
Mexico3714,MEX,0,0,3714,85
Mexico5458,MEX,0,0,5458,85
Mexico5459,MEX,0,0,5459,85
Mexico5466,MEX,0,0,5466,85
Mexico3715,MEX,0,0,3715,85
Mexico3716,MEX,0,0,3716,85
Mexico3717,MEX,0,0,3717,85
Mexico3718,MEX,0,0,3718,85
Mexico5462,MEX,0,0,5462,85
Mexico5469,MEX,0,0,5469,85
Mexico5472,MEX,0,0,5472,85
Nicaragua4758,NIC,0,0,4758,96
Nicaragua4762,NIC,0,0,4762,96
Nicaragua3828,NIC,0,0,3828,96
Nicaragua3843,NIC,0,0,3843,96
Nicaragua4759,NIC,0,0,4759,96
Nicaragua4760,NIC,0,0,4760,96
Nicaragua4761,NIC,0,0,4761,96
Nicaragua7664,NIC,0,0,7664,96
Nicaragua7665,NIC,0,0,7665,96
Nicaragua7666,NIC,0,0,7666,96
Nicaragua7667,NIC,0,0,7667,96
Nicaragua7668,NIC,0,0,7668,96
Nicaragua7669,NIC,0,0,7669,96
Nicaragua7670,NIC,0,0,7670,96
Nicaragua7671,NIC,0,0,7671,96
Nicaragua7672,NIC,0,0,7672,96
Nicaragua7673,NIC,0,0,7673,96
Nicaragua7674,NIC,0,0,7674,96
Nicaragua7676,NIC,0,0,7676,96
Nicaragua7677,NIC,0,0,7677,96
Nicaragua7679,NIC,0,0,7679,96
Nicaragua7680,NIC,0,0,7680,96
Nicaragua7681,NIC,0,0,7681,96
Nicaragua7682,NIC,0,0,7682,96
Nicaragua7683,NIC,0,0,7683,96
Nicaragua7684,NIC,0,0,7684,96
Nicaragua7685,NIC,0,0,7685,96
Nicaragua7686,NIC,0,0,7686,96
Nicaragua7687,NIC,0,0,7687,96
Nicaragua7688,NIC,0,0,7688,96
Nicaragua7689,NIC,0,0,7689,96
Nicaragua7690,NIC,0,0,7690,96
Nicaragua7691,NIC,0,0,7691,96
Nicaragua7692,NIC,0,0,7692,96
Nicaragua7693,NIC,0,0,7693,96
Nicaragua7694,NIC,0,0,7694,96
Nicaragua7695,NIC,0,0,7695,96
Nicaragua7696,NIC,0,0,7696,96
Nicaragua7697,NIC,0,0,7697,96
Nicaragua7698,NIC,0,0,7698,96
Nicaragua7699,NIC,0,0,7699,96
Nicaragua7700,NIC,0,0,7700,96
Nicaragua7701,NIC,0,0,7701,96
Nicaragua7702,NIC,0,0,7702,96
Nicaragua7703,NIC,0,0,7703,96
Nicaragua7704,NIC,0,0,7704,96
Nicaragua7705,NIC,0,0,7705,96
Nicaragua7709,NIC,0,0,7709,96
Nicaragua7711,NIC,0,0,7711,96
Nicaragua7713,NIC,0,0,7713,96
Nicaragua7714,NIC,0,0,7714,96
Nicaragua3829,NIC,0,0,3829,96
Nicaragua3830,NIC,0,0,3830,96
Nicaragua3831,NIC,0,0,3831,96
Nicaragua3832,NIC,0,0,3832,96
Nicaragua3833,NIC,0,0,3833,96
Nicaragua3834,NIC,0,0,3834,96
Nicaragua3835,NIC,0,0,3835,96
Nicaragua3836,NIC,0,0,3836,96
Nicaragua3837,NIC,0,0,3837,96
Nicaragua3838,NIC,0,0,3838,96
Nicaragua3839,NIC,0,0,3839,96
Nicaragua3840,NIC,0,0,3840,96
Nicaragua3841,NIC,0,0,3841,96
Nicaragua3842,NIC,0,0,3842,96
Panama3858,PAN,0,0,3858,102
Panama3881,PAN,0,0,3881,102
Panama4777,PAN,0,0,4777,102
Panama4767,PAN,0,0,4767,102
Panama4772,PAN,0,0,4772,102
Panama4773,PAN,0,0,4773,102
Panama4774,PAN,0,0,4774,102
Panama4775,PAN,0,0,4775,102
Panama4776,PAN,0,0,4776,102
Panama3868,PAN,0,0,3868,102
Panama3870,PAN,0,0,3870,102
Panama3871,PAN,0,0,3871,102
Panama3859,PAN,0,0,3859,102
Panama3860,PAN,0,0,3860,102
Panama3861,PAN,0,0,3861,102
Panama3872,PAN,0,0,3872,102
Panama3873,PAN,0,0,3873,102
Panama3874,PAN,0,0,3874,102
Panama3875,PAN,0,0,3875,102
Panama3876,PAN,0,0,3876,102
Panama3877,PAN,0,0,3877,102
Panama3878,PAN,0,0,3878,102
Panama7941,PAN,0,0,7941,102
Panama3867,PAN,0,0,3867,102
Panama3869,PAN,0,0,3869,102
Panama3863,PAN,0,0,3863,102
Panama3864,PAN,0,0,3864,102
Panama3865,PAN,0,0,3865,102
Panama3866,PAN,0,0,3866,102
Panama3862,PAN,0,0,3862,102
Panama4771,PAN,0,0,4771,102
Panama7916,PAN,0,0,7916,102
Panama4768,PAN,0,0,4768,102
Panama4769,PAN,0,0,4769,102
Panama4770,PAN,0,0,4770,102
Panama7790,PAN,0,0,7790,102
Panama3879,PAN,0,0,3879,102
Panama3880,PAN,0,0,3880,102
Qatar1570,QAT,0,0,1570,111
Qatar1562,QAT,0,0,1562,111
Qatar1566,QAT,0,0,1566,111
Qatar1567,QAT,0,0,1567,111
Qatar1568,QAT,0,0,1568,111
Qatar1565,QAT,0,0,1565,111
Qatar1569,QAT,0,0,1569,111
Qatar1564,QAT,0,0,1564,111
Qatar1563,QAT,0,0,1563,111
SaudiArabia1561,SAU,0,0,1561,114
SaudiArabia1571,SAU,0,0,1571,114
SaudiArabia1573,SAU,0,0,1573,114
SaudiArabia1572,SAU,0,0,1572,114
St.Vincent&Grenadines8132,VCT,0,1,8132,139
SyrianArabRep750,SYR,0,0,750,126
SyrianArabRep745,SYR,0,0,745,126
SyrianArabRep747,SYR,0,0,747,126
SyrianArabRep748,SYR,0,0,748,126
SyrianArabRep749,SYR,0,0,749,126
SyrianArabRep746,SYR,0,0,746,126
TrinidadandTobago8141,TTO,0,1,8141,131
TrinidadandTobago8142,TTO,0,1,8142,131
TrinidadandTobago8143,TTO,0,1,8143,131
TrinidadandTobago8144,TTO,0,1,8144,131
TrinidadandTobago8145,TTO,0,1,8145,131
TrinidadandTobago8146,TTO,0,1,8146,131
TrinidadandTobago8147,TTO,0,1,8147,131
TrinidadandTobago8148,TTO,0,1,8148,131
TrinidadandTobago8149,TTO,0,1,8149,131
TrinidadandTobago8150,TTO,0,1,8150,131
TrinidadandTobago8151,TTO,0,1,8151,131
TrinidadandTobago8152,TTO,0,1,8152,131
TrinidadandTobago8153,TTO,0,1,8153,131
TrinidadandTobago8157,TTO,0,1,8157,131
Turkey552,TUR,0,0,552,133
Turkey551,TUR,0,0,551,133
Turkey553,TUR,0,0,553,133
Turkey554,TUR,0,0,554,133
Turkey692,TUR,0,0,692,133
Turkey693,TUR,0,0,693,133
Turkey694,TUR,0,0,694,133
Turkey544,TUR,0,0,544,133
Turkey683,TUR,0,0,683,133
Turkey684,TUR,0,0,684,133
Turkey685,TUR,0,0,685,133
Turkey686,TUR,0,0,686,133
Turkey687,TUR,0,0,687,133
Turkey688,TUR,0,0,688,133
Turkey689,TUR,0,0,689,133
Turkey690,TUR,0,0,690,133
Turkey678,TUR,0,0,678,133
Turkey545,TUR,0,0,545,133
Turkey546,TUR,0,0,546,133
Turkey547,TUR,0,0,547,133
Turkey548,TUR,0,0,548,133
Turkey549,TUR,0,0,549,133
Turkey679,TUR,0,0,679,133
Turkey698,TUR,0,0,698,133
Turkey699,TUR,0,0,699,133
Turkey701,TUR,0,0,701,133
Turkey702,TUR,0,0,702,133
Turkey703,TUR,0,0,703,133
Turkey704,TUR,0,0,704,133
Turkey707,TUR,0,0,707,133
Turkey697,TUR,0,0,697,133
Turkey700,TUR,0,0,700,133
Turkey696,TUR,0,0,696,133
Turkey681,TUR,0,0,681,133
Turkey682,TUR,0,0,682,133
Turkey695,TUR,0,0,695,133
Turkey550,TUR,0,0,550,133
Turkey705,TUR,0,0,705,133
Turkey706,TUR,0,0,706,133
Turkey709,TUR,0,0,709,133
Turkey708,TUR,0,0,708,133
Turkey710,TUR,0,0,710,133
Turkey711,TUR,0,0,711,133
Turkey712,TUR,0,0,712,133
Turkey713,TUR,0,0,713,133
Turkey714,TUR,0,0,714,133
Turkey9258,TUR,0,0,9258,133
Turkey718,TUR,0,0,718,133
Turkey719,TUR,0,0,719,133
Turkey720,TUR,0,0,720,133
Turkey715,TUR,0,0,715,133
Turkey716,TUR,0,0,716,133
Turkey721,TUR,0,0,721,133
Turkey722,TUR,0,0,722,133
Turkey724,TUR,0,0,724,133
Turkey737,TUR,0,0,737,133
Turkey738,TUR,0,0,738,133
Turkey739,TUR,0,0,739,133
Turkey740,TUR,0,0,740,133
Turkey741,TUR,0,0,741,133
Turkey725,TUR,0,0,725,133
Turkey726,TUR,0,0,726,133
Turkey727,TUR,0,0,727,133
Turkey728,TUR,0,0,728,133
Turkey729,TUR,0,0,729,133
Turkey730,TUR,0,0,730,133
Turkey731,TUR,0,0,731,133
Turkey732,TUR,0,0,732,133
Turkey733,TUR,0,0,733,133
Turkey734,TUR,0,0,734,133
Turkey744,TUR,0,0,744,133
Turkey742,TUR,0,0,742,133
Turkey743,TUR,0,0,743,133
Turkey691,TUR,0,0,691,133
Turkey680,TUR,0,0,680,133
Turkey735,TUR,0,0,735,133
Turkey736,TUR,0,0,736,133
UnitedArabEmirates1551,ARE,0,0,1551,4
UnitedArabEmirates1552,ARE,0,0,1552,4
UnitedArabEmirates1553,ARE,0,0,1553,4
UnitedArabEmirates1554,ARE,0,0,1554,4
UnitedArabEmirates1555,ARE,0,0,1555,4
UnitedArabEmirates1556,ARE,0,0,1556,4
UnitedArabEmirates1558,ARE,0,0,1558,4
UnitedArabEmirates1557,ARE,0,0,1557,4
UnitedArabEmirates1559,ARE,0,0,1559,4
UnitedArabEmirates1560,ARE,0,0,1560,4
UnitedArabEmirates9401,ARE,0,0,9401,4
UnitedArabEmirates9403,ARE,0,0,9403,4
UnitedArabEmirates1548,ARE,0,0,1548,4
Venezuela4825,VEN,0,0,4825,140
Venezuela4851,VEN,0,0,4851,140
Yemen9410,YEM,0,0,9410,144
Yemen9419,YEM,0,0,9419,144
Yemen9420,YEM,0,0,9420,144
Yemen9421,YEM,0,0,9421,144
Yemen9422,YEM,0,0,9422,144
Yemen9423,YEM,0,0,9423,144
Bangladesh1853,BGD,0,0,1853,9
Bangladesh1854,BGD,0,0,1854,9
Bangladesh1855,BGD,0,0,1855,9
Bangladesh1864,BGD,0,0,1864,9
Bangladesh1865,BGD,0,0,1865,9
Bangladesh1866,BGD,0,0,1866,9
Bangladesh1867,BGD,0,0,1867,9
Bangladesh1868,BGD,0,0,1868,9
Bangladesh10054,BGD,0,0,10054,9
Bangladesh10055,BGD,0,0,10055,9
Bangladesh10059,BGD,0,0,10059,9
Bangladesh10060,BGD,0,0,10060,9
Bangladesh10061,BGD,0,0,10061,9
Bangladesh1859,BGD,0,0,1859,9
Bangladesh1863,BGD,0,0,1863,9
Bangladesh1869,BGD,0,0,1869,9
Bangladesh1870,BGD,0,0,1870,9
Bangladesh1871,BGD,0,0,1871,9
Bangladesh1872,BGD,0,0,1872,9
Bangladesh1873,BGD,0,0,1873,9
Bangladesh1874,BGD,0,0,1874,9
Bangladesh1875,BGD,0,0,1875,9
Bangladesh1876,BGD,0,0,1876,9
Bangladesh1877,BGD,0,0,1877,9
Bangladesh1878,BGD,0,0,1878,9
Bangladesh1879,BGD,0,0,1879,9
Bangladesh1880,BGD,0,0,1880,9
Bangladesh1881,BGD,0,0,1881,9
Bangladesh1882,BGD,0,0,1882,9
Bangladesh1883,BGD,0,0,1883,9
Bangladesh1884,BGD,0,0,1884,9
Bangladesh1885,BGD,0,0,1885,9
Bangladesh10063,BGD,0,0,10063,9
Bangladesh10065,BGD,0,0,10065,9
Bangladesh10073,BGD,0,0,10073,9
Bangladesh10074,BGD,0,0,10074,9
Bangladesh10075,BGD,0,0,10075,9
India1827,IND,0,0,1827,60
India1828,IND,0,0,1828,60
India1829,IND,0,0,1829,60
India1830,IND,0,0,1830,60
India1831,IND,0,0,1831,60
India1832,IND,0,0,1832,60
India1833,IND,0,0,1833,60
India1834,IND,0,0,1834,60
India1835,IND,0,0,1835,60
India1836,IND,0,0,1836,60
India1837,IND,0,0,1837,60
India1838,IND,0,0,1838,60
India1839,IND,0,0,1839,60
India1840,IND,0,0,1840,60
India1841,IND,0,0,1841,60
India1842,IND,0,0,1842,60
India1843,IND,0,0,1843,60
India1844,IND,0,0,1844,60
India1845,IND,0,0,1845,60
India10046,IND,0,0,10046,60
India1630,IND,0,0,1630,60
India1631,IND,0,0,1631,60
India1632,IND,0,0,1632,60
India1635,IND,0,0,1635,60
India1636,IND,0,0,1636,60
India1637,IND,0,0,1637,60
India1638,IND,0,0,1638,60
India1639,IND,0,0,1639,60
India1640,IND,0,0,1640,60
India1641,IND,0,0,1641,60
India1642,IND,0,0,1642,60
India1633,IND,0,0,1633,60
India1634,IND,0,0,1634,60
India1643,IND,0,0,1643,60
India1644,IND,0,0,1644,60
India1645,IND,0,0,1645,60
India1646,IND,0,0,1646,60
India1647,IND,0,0,1647,60
India1648,IND,0,0,1648,60
India1649,IND,0,0,1649,60
India1650,IND,0,0,1650,60
India1651,IND,0,0,1651,60
India1652,IND,0,0,1652,60
India1653,IND,0,0,1653,60
India1654,IND,0,0,1654,60
India1655,IND,0,0,1655,60
India1656,IND,0,0,1656,60
India1657,IND,0,0,1657,60
India1658,IND,0,0,1658,60
India1659,IND,0,0,1659,60
India1660,IND,0,0,1660,60
India1661,IND,0,0,1661,60
India1662,IND,0,0,1662,60
India1663,IND,0,0,1663,60
India1664,IND,0,0,1664,60
India1665,IND,0,0,1665,60
India1666,IND,0,0,1666,60
India1667,IND,0,0,1667,60
India1668,IND,0,0,1668,60
India1820,IND,0,0,1820,60
India1821,IND,0,0,1821,60
India1822,IND,0,0,1822,60
India1823,IND,0,0,1823,60
India1824,IND,0,0,1824,60
India1825,IND,0,0,1825,60
India1805,IND,0,0,1805,60
India1808,IND,0,0,1808,60
India1809,IND,0,0,1809,60
India1810,IND,0,0,1810,60
India1811,IND,0,0,1811,60
India1812,IND,0,0,1812,60
India1813,IND,0,0,1813,60
India1814,IND,0,0,1814,60
India1815,IND,0,0,1815,60
India1816,IND,0,0,1816,60
India1817,IND,0,0,1817,60
India1818,IND,0,0,1818,60
India1819,IND,0,0,1819,60
India1669,IND,0,0,1669,60
India1670,IND,0,0,1670,60
India1671,IND,0,0,1671,60
India1672,IND,0,0,1672,60
India1673,IND,0,0,1673,60
India1674,IND,0,0,1674,60
India1675,IND,0,0,1675,60
India1676,IND,0,0,1676,60
India1677,IND,0,0,1677,60
India1678,IND,0,0,1678,60
India1679,IND,0,0,1679,60
India1680,IND,0,0,1680,60
India1681,IND,0,0,1681,60
India1682,IND,0,0,1682,60
India1769,IND,0,0,1769,60
India1770,IND,0,0,1770,60
India1771,IND,0,0,1771,60
India1772,IND,0,0,1772,60
India1773,IND,0,0,1773,60
India1774,IND,0,0,1774,60
India1779,IND,0,0,1779,60
India1780,IND,0,0,1780,60
India1781,IND,0,0,1781,60
India1782,IND,0,0,1782,60
India1783,IND,0,0,1783,60
India1784,IND,0,0,1784,60
India1785,IND,0,0,1785,60
India1786,IND,0,0,1786,60
India1787,IND,0,0,1787,60
India1788,IND,0,0,1788,60
India1789,IND,0,0,1789,60
India1790,IND,0,0,1790,60
India1791,IND,0,0,1791,60
India1792,IND,0,0,1792,60
India1793,IND,0,0,1793,60
India1794,IND,0,0,1794,60
India1795,IND,0,0,1795,60
India1796,IND,0,0,1796,60
India1797,IND,0,0,1797,60
India1798,IND,0,0,1798,60
India1799,IND,0,0,1799,60
India1800,IND,0,0,1800,60
India1801,IND,0,0,1801,60
India1802,IND,0,0,1802,60
India1803,IND,0,0,1803,60
India1804,IND,0,0,1804,60
India1806,IND,0,0,1806,60
India1807,IND,0,0,1807,60
India1763,IND,0,0,1763,60
India1764,IND,0,0,1764,60
India1765,IND,0,0,1765,60
India1766,IND,0,0,1766,60
India1767,IND,0,0,1767,60
India1768,IND,0,0,1768,60
India1775,IND,0,0,1775,60
India1776,IND,0,0,1776,60
India1777,IND,0,0,1777,60
India1778,IND,0,0,1778,60
India1687,IND,0,0,1687,60
India1688,IND,0,0,1688,60
India1689,IND,0,0,1689,60
India1690,IND,0,0,1690,60
India1691,IND,0,0,1691,60
India1692,IND,0,0,1692,60
India1693,IND,0,0,1693,60
India1694,IND,0,0,1694,60
India1695,IND,0,0,1695,60
India1696,IND,0,0,1696,60
India1683,IND,0,0,1683,60
India1684,IND,0,0,1684,60
India1685,IND,0,0,1685,60
India1686,IND,0,0,1686,60
India1741,IND,0,0,1741,60
India1748,IND,0,0,1748,60
India1749,IND,0,0,1749,60
India1750,IND,0,0,1750,60
India1751,IND,0,0,1751,60
India1752,IND,0,0,1752,60
India1753,IND,0,0,1753,60
India1754,IND,0,0,1754,60
India1755,IND,0,0,1755,60
India1756,IND,0,0,1756,60
India1757,IND,0,0,1757,60
India1758,IND,0,0,1758,60
India1761,IND,0,0,1761,60
India1762,IND,0,0,1762,60
India1759,IND,0,0,1759,60
India1760,IND,0,0,1760,60
India1732,IND,0,0,1732,60
India1733,IND,0,0,1733,60
India1734,IND,0,0,1734,60
India1735,IND,0,0,1735,60
India1736,IND,0,0,1736,60
India1737,IND,0,0,1737,60
India1738,IND,0,0,1738,60
India1739,IND,0,0,1739,60
India1740,IND,0,0,1740,60
India1742,IND,0,0,1742,60
India1743,IND,0,0,1743,60
India1744,IND,0,0,1744,60
India1745,IND,0,0,1745,60
India1746,IND,0,0,1746,60
India1747,IND,0,0,1747,60
India1697,IND,0,0,1697,60
India1698,IND,0,0,1698,60
India1699,IND,0,0,1699,60
India1700,IND,0,0,1700,60
India1701,IND,0,0,1701,60
India1702,IND,0,0,1702,60
India1703,IND,0,0,1703,60
India1704,IND,0,0,1704,60
India1705,IND,0,0,1705,60
India1706,IND,0,0,1706,60
India1707,IND,0,0,1707,60
India1708,IND,0,0,1708,60
India1709,IND,0,0,1709,60
India1710,IND,0,0,1710,60
India1711,IND,0,0,1711,60
India1712,IND,0,0,1712,60
India1713,IND,0,0,1713,60
India1714,IND,0,0,1714,60
India1715,IND,0,0,1715,60
India1716,IND,0,0,1716,60
India1717,IND,0,0,1717,60
India1718,IND,0,0,1718,60
India1719,IND,0,0,1719,60
India1720,IND,0,0,1720,60
India1721,IND,0,0,1721,60
India1722,IND,0,0,1722,60
India1723,IND,0,0,1723,60
India1724,IND,0,0,1724,60
India1725,IND,0,0,1725,60
India1726,IND,0,0,1726,60
India1727,IND,0,0,1727,60
India1728,IND,0,0,1728,60
India1729,IND,0,0,1729,60
India1730,IND,0,0,1730,60
India1731,IND,0,0,1731,60
India3222,IND,0,0,3222,60
India3223,IND,0,0,3223,60
India3224,IND,0,0,3224,60
India3225,IND,0,0,3225,60
India3226,IND,0,0,3226,60
India9528,IND,0,0,9528,60
India9529,IND,0,0,9529,60
India9533,IND,0,0,9533,60
India9534,IND,0,0,9534,60
India9535,IND,0,0,9535,60
India9536,IND,0,0,9536,60
India9541,IND,0,0,9541,60
India9545,IND,0,0,9545,60
India9546,IND,0,0,9546,60
India9547,IND,0,0,9547,60
India9548,IND,0,0,9548,60
India9550,IND,0,0,9550,60
India9557,IND,0,0,9557,60
India9558,IND,0,0,9558,60
India9559,IND,0,0,9559,60
India9560,IND,0,0,9560,60
India9561,IND,0,0,9561,60
India9562,IND,0,0,9562,60
India9563,IND,0,0,9563,60
Maldives9564,MDV,0,1,9564,84
Maldives9565,MDV,0,1,9565,84
Maldives9566,MDV,0,1,9566,84
Maldives9569,MDV,0,1,9569,84
Maldives9570,MDV,0,1,9570,84
Maldives9571,MDV,0,1,9571,84
Maldives9572,MDV,0,1,9572,84
Maldives9573,MDV,0,1,9573,84
Maldives9577,MDV,0,1,9577,84
Maldives9580,MDV,0,1,9580,84
Maldives9574,MDV,0,1,9574,84
Maldives9575,MDV,0,1,9575,84
Maldives9576,MDV,0,1,9576,84
Maldives9578,MDV,0,1,9578,84
Maldives9579,MDV,0,1,9579,84
Maldives9581,MDV,0,1,9581,84
Maldives9586,MDV,0,1,9586,84
Maldives9588,MDV,0,1,9588,84
Maldives9592,MDV,0,1,9592,84
Maldives9593,MDV,0,1,9593,84
Maldives9596,MDV,0,1,9596,84
Maldives9597,MDV,0,1,9597,84
Maldives9598,MDV,0,1,9598,84
Maldives9599,MDV,0,1,9599,84
Maldives9600,MDV,0,1,9600,84
Maldives9601,MDV,0,1,9601,84
Maldives9567,MDV,0,1,9567,84
Maldives9568,MDV,0,1,9568,84
Maldives9583,MDV,0,1,9583,84
Maldives9584,MDV,0,1,9584,84
Maldives9585,MDV,0,1,9585,84
Maldives9587,MDV,0,1,9587,84
Maldives9589,MDV,0,1,9589,84
Maldives9590,MDV,0,1,9590,84
Maldives9594,MDV,0,1,9594,84
Maldives9595,MDV,0,1,9595,84
Maldives9602,MDV,0,1,9602,84
Maldives9604,MDV,0,1,9604,84
Maldives9610,MDV,0,1,9610,84
Maldives9611,MDV,0,1,9611,84
Maldives9613,MDV,0,1,9613,84
Maldives9616,MDV,0,1,9616,84
Maldives9624,MDV,0,1,9624,84
Maldives9625,MDV,0,1,9625,84
Maldives9627,MDV,0,1,9627,84
Maldives9630,MDV,0,1,9630,84
Maldives9603,MDV,0,1,9603,84
Maldives9605,MDV,0,1,9605,84
Maldives9606,MDV,0,1,9606,84
Maldives9607,MDV,0,1,9607,84
Maldives9608,MDV,0,1,9608,84
Maldives9609,MDV,0,1,9609,84
Maldives9612,MDV,0,1,9612,84
Maldives9614,MDV,0,1,9614,84
Maldives9617,MDV,0,1,9617,84
Maldives9621,MDV,0,1,9621,84
Maldives3227,MDV,0,1,3227,84
Maldives3228,MDV,0,1,3228,84
Maldives3229,MDV,0,1,3229,84
Maldives9615,MDV,0,1,9615,84
Maldives9618,MDV,0,1,9618,84
Maldives9619,MDV,0,1,9619,84
Maldives9620,MDV,0,1,9620,84
Maldives9622,MDV,0,1,9622,84
Maldives9634,MDV,0,1,9634,84
Maldives9659,MDV,0,1,9659,84
Maldives9660,MDV,0,1,9660,84
Maldives9661,MDV,0,1,9661,84
Maldives9665,MDV,0,1,9665,84
Maldives9666,MDV,0,1,9666,84
Maldives9667,MDV,0,1,9667,84
Maldives9668,MDV,0,1,9668,84
Maldives9669,MDV,0,1,9669,84
Maldives9670,MDV,0,1,9670,84
Maldives9671,MDV,0,1,9671,84
Maldives9672,MDV,0,1,9672,84
Maldives9673,MDV,0,1,9673,84
Maldives9674,MDV,0,1,9674,84
Maldives9678,MDV,0,1,9678,84
Maldives9680,MDV,0,1,9680,84
Maldives9681,MDV,0,1,9681,84
Maldives9682,MDV,0,1,9682,84
Maldives9675,MDV,0,1,9675,84
Maldives9683,MDV,0,1,9683,84
Maldives9695,MDV,0,1,9695,84
Maldives9697,MDV,0,1,9697,84
Maldives9698,MDV,0,1,9698,84
Maldives9705,MDV,0,1,9705,84
Maldives9707,MDV,0,1,9707,84
Maldives9708,MDV,0,1,9708,84
Maldives9710,MDV,0,1,9710,84
Maldives9711,MDV,0,1,9711,84
Maldives9712,MDV,0,1,9712,84
Maldives9713,MDV,0,1,9713,84
Maldives9714,MDV,0,1,9714,84
Maldives9715,MDV,0,1,9715,84
Maldives9716,MDV,0,1,9716,84
Maldives9717,MDV,0,1,9717,84
Maldives9719,MDV,0,1,9719,84
Maldives9721,MDV,0,1,9721,84
Maldives9706,MDV,0,1,9706,84
Maldives9623,MDV,0,1,9623,84
