name,iso3,continent,patterns_area,patterns_gdp_2000,patterns_pop_2000,patterns_gdp_2100,patterns_pop_2100,scenario,source,source_id
Italy,ITA,Eurasia,1.241189956665039,1.2690560817718506,1.2615371942520142,1.260310411453247,1.25644850730896,ssp2,EC-Earth3-Veg,7
Jamaica,JAM,South America,0.8537577986717224,0.8672739863395691,0.8715795278549194,0.8577402234077454,0.8635207414627075,ssp2,EC-Earth3-Veg,7
Jordan,JOR,Eurasia,1.2912609577178955,1.2251479625701904,1.2307320833206177,1.2258405685424805,1.2293061017990112,ssp2,EC-Earth3-Veg,7
Japan,JPN,Eurasia,1.161184549331665,1.1271592378616333,1.1338133811950684,1.1297993659973145,1.1332058906555176,ssp2,EC-Earth3-Veg,7
Kazakhstan,KAZ,Eurasia,1.4867563247680664,1.398913025856018,1.4114363193511963,1.378954291343689,1.3672330379486084,ssp2,EC-Earth3-Veg,7
Kenya,KEN,Africa,0.7616696357727051,0.8144400119781494,0.8057383894920349,0.7996925711631775,0.7904719710350037,ssp2,EC-Earth3-Veg,7
Kyrgyzstan,KGZ,Eurasia,1.5591570138931274,1.4887890815734863,1.5476963520050049,1.5385315418243408,1.5609325170516968,ssp2,EC-Earth3-Veg,7
Cambodia,KHM,Eurasia,0.912155270576477,0.8902437090873718,0.8963533043861389,0.8857226967811584,0.894095778465271,ssp2,EC-Earth3-Veg,7
S. Korea,KOR,Eurasia,1.171743631362915,1.170098066329956,1.1718719005584717,1.1696391105651855,1.1711074113845825,ssp2,EC-Earth3-Veg,7
Kosovo,KOS,Eurasia,1.4083845615386963,1.4135535955429077,1.41226065158844,1.4125263690948486,1.4114123582839966,ssp2,EC-Earth3-Veg,7
Kuwait,KWT,Eurasia,1.4474295377731323,1.451024055480957,1.4489351511001587,1.4510000944137573,1.4504635334014893,ssp2,EC-Earth3-Veg,7
Laos,LAO,Eurasia,0.9476376175880432,0.9777919054031372,0.9773293137550354,0.9748860597610474,0.9629986882209778,ssp2,EC-Earth3-Veg,7
Lebanon,LBN,Eurasia,1.1405364274978638,1.1521809101104736,1.1650314331054687,1.1813665628433228,1.178985595703125,ssp2,EC-Earth3-Veg,7
Liberia,LBR,Africa,0.8373026847839355,0.7283574342727661,0.798268735408783,0.8139448165893555,0.8222044706344604,ssp2,EC-Earth3-Veg,7
Libya,LBY,Africa,1.324293613433838,1.217158317565918,1.2087395191192627,1.2164685726165771,1.208901286125183,ssp2,EC-Earth3-Veg,7
Sri Lanka,LKA,Eurasia,0.8348419666290283,0.8576269745826721,0.8578466773033142,0.8607709407806396,0.859087347984314,ssp2,EC-Earth3-Veg,7
Lesotho,LSO,Africa,1.2316831350326538,1.2894947528839111,1.2968945503234863,1.2798973321914673,1.2704278230667114,ssp2,EC-Earth3-Veg,7
Lithuania,LTU,Eurasia,1.1004613637924194,1.0834531784057617,1.0898735523223877,1.0877711772918701,1.0877476930618286,ssp2,EC-Earth3-Veg,7
Luxembourg,LUX,Eurasia,1.0499259233474731,1.0597869157791138,1.059288501739502,1.0599980354309082,1.0596809387207031,ssp2,EC-Earth3-Veg,7
Latvia,LVA,Eurasia,1.1114312410354614,1.097567081451416,1.0975791215896606,1.0970255136489868,1.092294454574585,ssp2,EC-Earth3-Veg,7
Morocco,MAR,Africa,1.2643007040023804,1.1257067918777466,1.1529159545898437,1.1332825422286987,1.139183521270752,ssp2,EC-Earth3-Veg,7
Moldova,MDA,Eurasia,1.2848880290985107,1.2858413457870483,1.2853914499282837,1.2849572896957397,1.2864645719528198,ssp2,EC-Earth3-Veg,7
Madagascar,MDG,Africa,0.8859243988990784,0.8564478754997253,0.8798388242721558,0.8750442862510681,0.8785493969917297,ssp2,EC-Earth3-Veg,7
Mexico,MEX,South America,1.138587236404419,1.1213908195495605,1.1193838119506836,1.1113420724868774,1.1123857498168945,ssp2,EC-Earth3-Veg,7
Macedonia,MKD,Eurasia,1.4216727018356323,1.4252126216888428,1.4228566884994507,1.4252485036849976,1.4232548475265503,ssp2,EC-Earth3-Veg,7
Mali,MLI,Africa,1.3111356496810913,1.0437591075897217,1.0405030250549316,1.0540165901184082,1.0552804470062256,ssp2,EC-Earth3-Veg,7
Myanmar,MMR,Eurasia,1.0137841701507568,1.0083595514297485,1.0349242687225342,1.0278927087783813,1.0403380393981934,ssp2,EC-Earth3-Veg,7
Montenegro,MNE,Eurasia,1.3587775230407715,1.334539771080017,1.3575122356414795,1.326539158821106,1.3417246341705322,ssp2,EC-Earth3-Veg,7
Mongolia,MNG,Eurasia,1.500954508781433,1.4768798351287842,1.4746909141540527,1.4770705699920654,1.4776276350021362,ssp2,EC-Earth3-Veg,7
Mozambique,MOZ,Africa,0.9651097059249878,0.8790257573127747,0.9315394163131714,0.9563493132591248,0.9611323475837708,ssp2,EC-Earth3-Veg,7
Mauritania,MRT,Africa,1.4014973640441895,1.026442050933838,1.1596171855926514,1.1516534090042114,1.1641573905944824,ssp2,EC-Earth3-Veg,7
Malawi,MWI,Africa,0.9511340260505676,0.9824821352958679,0.9804108142852783,0.9823097586631775,0.9827717542648315,ssp2,EC-Earth3-Veg,7
Malaysia,MYS,Eurasia,0.8919748067855835,0.9005350470542908,0.8985205888748169,0.9004839658737183,0.8995078206062317,ssp2,EC-Earth3-Veg,7
Namibia,NAM,Africa,1.1684491634368896,0.8986753225326538,0.9640280604362488,0.9570974707603455,0.9691064357757568,ssp2,EC-Earth3-Veg,7
New Caledonia,NCL,Australia,0.813002347946167,0.8032064437866211,0.8028802871704102,0.8028414249420166,0.8026953935623169,ssp2,EC-Earth3-Veg,7
Niger,NER,Africa,1.2739132642745972,0.9302334785461426,0.9319161772727966,0.9537943601608276,0.9556790590286255,ssp2,EC-Earth3-Veg,7
Nigeria,NGA,Africa,0.7618529200553894,0.7408930063247681,0.7503743767738342,0.7404527068138123,0.7466597557067871,ssp2,EC-Earth3-Veg,7
Nicaragua,NIC,South America,1.0743622779846191,1.1084007024765015,1.1155192852020264,1.1169648170471191,1.10838782787323,ssp2,EC-Earth3-Veg,7
Netherlands,NLD,Eurasia,0.9503620862960815,0.9549503326416016,0.9558349251747131,0.9539126753807068,0.9545260071754456,ssp2,EC-Earth3-Veg,7
Norway,NOR,Eurasia,1.743687391281128,1.3526619672775269,1.6943484544754028,1.5434491634368896,1.704708456993103,ssp2,EC-Earth3-Veg,7
Nepal,NPL,Eurasia,1.2255423069000244,1.210861325263977,1.2144050598144531,1.2050756216049194,1.2054556608200073,ssp2,EC-Earth3-Veg,7
New Zealand,NZL,Australia,0.7783849239349365,0.7902835607528687,0.7731733322143555,0.7806927561759949,0.7726293206214905,ssp2,EC-Earth3-Veg,7
Oman,OMN,Eurasia,1.267906665802002,1.204397201538086,1.1691014766693115,1.2061785459518433,1.2005236148834229,ssp2,EC-Earth3-Veg,7
Pakistan,PAK,Eurasia,1.4108136892318726,1.3136414289474487,1.3173692226409912,1.2821344137191772,1.2917368412017822,ssp2,EC-Earth3-Veg,7
Panama,PAN,South America,0.8897063136100769,0.9025942087173462,0.9041570425033569,0.9024372696876526,0.8983191251754761,ssp2,EC-Earth3-Veg,7
Peru,PER,South America,1.0822652578353882,1.0307600498199463,1.0306864976882935,1.024178147315979,1.0242255926132202,ssp2,EC-Earth3-Veg,7
Philippines,PHL,Eurasia,0.8547790050506592,0.8478474617004395,0.8541919589042664,0.8555645942687988,0.8595081567764282,ssp2,EC-Earth3-Veg,7
Papua New Guinea,PNG,Australia,0.8401275873184204,0.7860361337661743,0.825067400932312,0.8300817012786865,0.8347548246383667,ssp2,EC-Earth3-Veg,7
Poland,POL,Eurasia,1.1020376682281494,1.1123396158218384,1.1021760702133179,1.1007853746414185,1.0915485620498657,ssp2,EC-Earth3-Veg,7
Puerto Rico,PRI,South America,0.7580665349960327,0.7580665349960327,0.7580664753913879,0.7580664753913879,0.7580664753913879,ssp2,EC-Earth3-Veg,7
N. Korea,PRK,Eurasia,1.2864313125610352,1.2564125061035156,1.2657968997955322,1.2700740098953247,1.2646578550338745,ssp2,EC-Earth3-Veg,7
Portugal,PRT,Eurasia,0.9874184727668762,0.8630056977272034,0.8848298788070679,0.8561024069786072,0.8724963665008545,ssp2,EC-Earth3-Veg,7
Paraguay,PRY,South America,0.9526408314704895,0.9623959064483643,0.9432985782623291,0.9254222512245178,0.9221823215484619,ssp2,EC-Earth3-Veg,7
Qatar,QAT,Eurasia,1.2898348569869995,1.259145736694336,1.2938973903656006,1.2649664878845215,1.2746773958206177,ssp2,EC-Earth3-Veg,7
Romania,ROU,Eurasia,1.3049776554107666,1.3064337968826294,1.3027241230010986,1.2984063625335693,1.2940545082092285,ssp2,EC-Earth3-Veg,7
Russia,RUS,Eurasia,1.7566336393356323,1.3862078189849854,1.427232265472412,1.4231560230255127,1.4768058061599731,ssp2,EC-Earth3-Veg,7
Rwanda,RWA,Africa,0.8130071759223938,0.8115766048431396,0.8130303025245667,0.8180617094039917,0.8198413848876953,ssp2,EC-Earth3-Veg,7
W. Sahara,ESH,Africa,1.1433500051498413,0.7278176546096802,0.7319563627243042,0.7329272031784058,0.7540444731712341,ssp2,EC-Earth3-Veg,7
Saudi Arabia,SAU,Eurasia,1.456285834312439,1.3342666625976563,1.326185941696167,1.3058295249938965,1.3135753870010376,ssp2,EC-Earth3-Veg,7
Sudan,SDN,Africa,1.1439762115478516,1.0674197673797607,1.062015175819397,1.0862854719161987,1.0893157720565796,ssp2,EC-Earth3-Veg,7
S. Sudan,SSD,Africa,0.7000515460968018,0.6429680585861206,0.6311633586883545,0.6584064364433289,0.6565096378326416,ssp2,EC-Earth3-Veg,7
Senegal,SEN,Africa,1.1323938369750977,1.048905611038208,1.075570821762085,1.069236159324646,1.0747150182724,ssp2,EC-Earth3-Veg,7
Solomon Is.,SLB,Australia,0.7488546371459961,0.743744432926178,0.7536507248878479,0.7475584745407104,0.7505022883415222,ssp2,EC-Earth3-Veg,7
Sierra Leone,SLE,Africa,0.8475529551506042,0.778232991695404,0.8067594766616821,0.8150777816772461,0.8165376782417297,ssp2,EC-Earth3-Veg,7
El Salvador,SLV,South America,1.1052049398422241,1.1168562173843384,1.1172728538513184,1.1197377443313599,1.1208430528640747,ssp2,EC-Earth3-Veg,7
Somalia,SOM,Africa,0.9763842225074768,0.8794824481010437,0.9125915765762329,0.9069907069206238,0.9150955677032471,ssp2,EC-Earth3-Veg,7
Serbia,SRB,Eurasia,1.3525593280792236,1.3443206548690796,1.3481258153915405,1.3469043970108032,1.3512896299362183,ssp2,EC-Earth3-Veg,7
Suriname,SUR,South America,0.9434694051742554,0.8311819434165955,0.8582869172096252,0.8233528733253479,0.8327234387397766,ssp2,EC-Earth3-Veg,7
Slovakia,SVK,Eurasia,1.2205170392990112,1.211905837059021,1.2135194540023804,1.213956356048584,1.211976170539856,ssp2,EC-Earth3-Veg,7
Slovenia,SVN,Eurasia,1.2670228481292725,1.255161166191101,1.2619152069091797,1.2577219009399414,1.260388731956482,ssp2,EC-Earth3-Veg,7
Sweden,SWE,Eurasia,1.2629667520523071,1.073868989944458,1.0745563507080078,1.0755144357681274,1.0776790380477905,ssp2,EC-Earth3-Veg,7
Swaziland,SWZ,Africa,1.014737844467163,0.9994001984596252,0.9978771209716797,1.0014331340789795,1.002251386642456,ssp2,EC-Earth3-Veg,7
Syria,SYR,Eurasia,1.3224549293518066,1.2740927934646606,1.2739111185073853,1.2639042139053345,1.2655678987503052,ssp2,EC-Earth3-Veg,7
Chad,TCD,Africa,1.1016464233398437,0.7917750477790833,0.7800557613372803,0.7707094550132751,0.7562082409858704,ssp2,EC-Earth3-Veg,7
Togo,TGO,Africa,0.7990905046463013,0.7358663082122803,0.7631932497024536,0.7621191143989563,0.7613338828086853,ssp2,EC-Earth3-Veg,7
Thailand,THA,Eurasia,0.9528138041496277,0.9197902083396912,0.9299083948135376,0.9191262125968933,0.925516664981842,ssp2,EC-Earth3-Veg,7
Tajikistan,TJK,Eurasia,1.6355061531066895,1.5679411888122559,1.5690258741378784,1.5609203577041626,1.5727791786193848,ssp2,EC-Earth3-Veg,7
Turkmenistan,TKM,Eurasia,1.4210307598114014,1.3580825328826904,1.3788789510726929,1.372544527053833,1.3612983226776123,ssp2,EC-Earth3-Veg,7
East Timor,TLS,Eurasia,0.7808455228805542,0.7787198424339294,0.790662944316864,0.7942888736724854,0.7933347821235657,ssp2,EC-Earth3-Veg,7
Trinidad and Tobago,TTO,South America,0.7359004616737366,0.735890805721283,0.7358930110931396,0.7358942627906799,0.7358967661857605,ssp2,EC-Earth3-Veg,7
Tunisia,TUN,Africa,1.3101861476898193,1.2501825094223022,1.2651240825653076,1.2545654773712158,1.261174201965332,ssp2,EC-Earth3-Veg,7
Turkey,TUR,Eurasia,1.3784390687942505,1.2914499044418335,1.3025857210159302,1.254225254058838,1.27522611618042,ssp2,EC-Earth3-Veg,7
Taiwan,TWN,Eurasia,0.9128830432891846,0.9353642463684082,0.9313567280769348,0.9332206845283508,0.9296691417694092,ssp2,EC-Earth3-Veg,7
Tanzania,TZA,Africa,0.8742330074310303,0.810002863407135,0.8188411593437195,0.8136076927185059,0.8192091584205627,ssp2,EC-Earth3-Veg,7
Uganda,UGA,Africa,0.6316623687744141,0.737588107585907,0.7333580255508423,0.7347482442855835,0.7259311676025391,ssp2,EC-Earth3-Veg,7
Ukraine,UKR,Eurasia,1.251085638999939,1.246454119682312,1.247902750968933,1.2438740730285645,1.2436854839324951,ssp2,EC-Earth3-Veg,7
Uruguay,URY,South America,0.6932904720306396,0.6768105030059814,0.6780977249145508,0.6755467057228088,0.67562335729599,ssp2,EC-Earth3-Veg,7
United States,USA,North America,1.3712128400802612,1.2281606197357178,1.232975721359253,1.198542594909668,1.205948829650879,ssp2,EC-Earth3-Veg,7
Uzbekistan,UZB,Eurasia,1.4103425741195679,1.409894347190857,1.4676313400268555,1.4413845539093018,1.4368045330047607,ssp2,EC-Earth3-Veg,7
Venezuela,VEN,South America,1.0861505270004272,1.009453296661377,1.0220272541046143,1.0079578161239624,1.0193097591400146,ssp2,EC-Earth3-Veg,7
Vietnam,VNM,Eurasia,0.9436959028244019,0.9330294132232666,0.9387076497077942,0.9165555834770203,0.9219263792037964,ssp2,EC-Earth3-Veg,7
Vanuatu,VUT,Australia,0.6938075423240662,0.693077802658081,0.693077802658081,0.6931658387184143,0.69318687915802,ssp2,EC-Earth3-Veg,7
West Bank,PSE,Eurasia,1.1495709419250488,1.1400377750396729,1.1472923755645752,1.1465673446655273,1.1485658884048462,ssp2,EC-Earth3-Veg,7
Yemen,YEM,Eurasia,1.2146869897842407,0.9193251729011536,0.9352203607559204,0.927560567855835,0.9399404525756836,ssp2,EC-Earth3-Veg,7
South Africa,ZAF,Africa,1.129621982574463,1.1939762830734253,1.1422914266586304,1.129427433013916,1.0936237573623657,ssp2,EC-Earth3-Veg,7
Zambia,ZMB,Africa,0.9355683922767639,0.9417341947555542,0.9393121004104614,0.9423853754997253,0.9429365396499634,ssp2,EC-Earth3-Veg,7
Zimbabwe,ZWE,Africa,1.1032414436340332,1.0958970785140991,1.094153642654419,1.0937930345535278,1.089440941810608,ssp2,EC-Earth3-Veg,7
Aruba,ABW,South America,0.7069587111473083,0.7069587707519531,0.7069587111473083,0.7069587111473083,0.7069587111473083,ssp2,EC-Earth3-Veg,7
Anguilla,AIA,South America,0.7459647059440613,0.7459647059440613,0.7459647059440613,0.7459646463394165,0.7459646463394165,ssp2,EC-Earth3-Veg,7
Aland,ALA,Eurasia,1.0949569940567017,1.0954158306121826,1.095415711402893,1.095401406288147,1.0954002141952515,ssp2,EC-Earth3-Veg,7
Andorra,AND,Eurasia,1.2843706607818604,1.2843706607818604,1.2843706607818604,1.2843706607818604,1.2843706607818604,ssp2,EC-Earth3-Veg,7
American Samoa,ASM,Australia,0.6783396601676941,0.6783397197723389,0.6783396601676941,0.6783396601676941,0.6783396601676941,ssp2,EC-Earth3-Veg,7
Ashmore and Cartier Is.,Ashm,Australia,0.809518575668335,0.809518575668335,0.809518575668335,0.8095185160636902,0.809518575668335,ssp2,EC-Earth3-Veg,7
Antigua and Barb.,ATG,South America,0.7369659543037415,0.7369658946990967,0.7369659543037415,0.7369658946990967,0.7369658946990967,ssp2,EC-Earth3-Veg,7
Bahrain,BHR,Eurasia,1.1850913763046265,1.185091495513916,1.185091495513916,1.185091495513916,1.1850913763046265,ssp2,EC-Earth3-Veg,7
St. Barthelemy,BLM,Eurasia,0.7430002689361572,0.7430002689361572,0.7430002689361572,0.7430002689361572,0.7430002689361572,ssp2,EC-Earth3-Veg,7
Bermuda,BMU,South America,0.7817503809928894,0.7817504405975342,0.7817503213882446,0.7817503213882446,0.7817503809928894,ssp2,EC-Earth3-Veg,7
Barbados,BRB,South America,0.7406860589981079,0.7406860589981079,0.7406860589981079,0.7406859993934631,0.7406860589981079,ssp2,EC-Earth3-Veg,7
Cook Is.,COK,Australia,0.6321386694908142,0.6321386098861694,0.6321386694908142,0.6321386694908142,0.632138729095459,ssp2,EC-Earth3-Veg,7
Comoros,COM,Africa,0.7465182542800903,0.7465183138847351,0.7465183138847351,0.7465182542800903,0.7465183734893799,ssp2,EC-Earth3-Veg,7
Cape Verde,CPV,Africa,0.7742788791656494,0.7742788791656494,0.7742788791656494,0.7742788195610046,0.7742788791656494,ssp2,EC-Earth3-Veg,7
Curacao,CUW,South America,0.7219866514205933,0.721986711025238,0.7219866514205933,0.721986711025238,0.7219866514205933,ssp2,EC-Earth3-Veg,7
Cayman Is.,CYM,South America,0.8451523184776306,0.8451522588729858,0.8451522588729858,0.8451523184776306,0.8451523184776306,ssp2,EC-Earth3-Veg,7
Dominica,DMA,South America,0.7328991889953613,0.7328991293907166,0.7328991293907166,0.7328991293907166,0.7328991293907166,ssp2,EC-Earth3-Veg,7
Faroe Is.,FRO,Eurasia,0.8522815108299255,0.8522814512252808,0.8522815108299255,0.8522814512252808,0.8522815108299255,ssp2,EC-Earth3-Veg,7
Micronesia,FSM,Australia,0.7563363909721375,0.756446897983551,0.7564814686775208,0.7561109066009521,0.7564709186553955,ssp2,EC-Earth3-Veg,7
Gaza,Gaza,Eurasia,1.1014870405197144,1.1018112897872925,1.1017470359802246,1.1018342971801758,1.1018210649490356,ssp2,EC-Earth3-Veg,7
Guernsey,GGY,Eurasia,0.8355928659439087,0.8355928659439087,0.8355928659439087,0.8355928659439087,0.8355929255485535,ssp2,EC-Earth3-Veg,7
Grenada,GRD,South America,0.7378032803535461,0.7378032207489014,0.7378031611442566,0.7378032207489014,0.7378032207489014,ssp2,EC-Earth3-Veg,7
Guam,GUM,Australia,0.7724866271018982,0.7724866271018982,0.7724867463111877,0.772486686706543,0.7724866271018982,ssp2,EC-Earth3-Veg,7
Hong Kong,HKG,Eurasia,0.913659393787384,0.9831871390342712,0.985398530960083,0.9852486848831177,0.9833289980888367,ssp2,EC-Earth3-Veg,7
Heard I. and McDonald Is.,HMD,NA,0.6735933423042297,0.6735933423042297,0.6735933423042297,0.673593282699585,0.6735933423042297,ssp2,EC-Earth3-Veg,7
Isle of Man,IMN,Eurasia,0.8517235517501831,0.8517235517501831,0.8517235517501831,0.8517235517501831,0.8517235517501831,ssp2,EC-Earth3-Veg,7
Indian Ocean Ter.,IOA,Australia,0.7834879159927368,0.7834879159927368,0.7834879755973816,0.7834879159927368,0.7834879159927368,ssp2,EC-Earth3-Veg,7
Br. Indian Ocean Ter.,IOT,Eurasia,0.7832375764846802,0.7832375764846802,0.7832375168800354,0.7832375764846802,0.7832375764846802,ssp2,EC-Earth3-Veg,7
Jersey,JEY,Eurasia,0.8459728956222534,0.8459729552268982,0.8459728360176086,0.8459728956222534,0.8459728956222534,ssp2,EC-Earth3-Veg,7
NA,KAS,Eurasia,1.6675634384155273,NA,NA,1.6984360218048096,1.690577507019043,ssp2,EC-Earth3-Veg,7
Kiribati,KIR,Australia,0.6872082948684692,0.6872082948684692,0.6872082948684692,0.6872082352638245,0.6872082948684692,ssp2,EC-Earth3-Veg,7
St. Kitts and Nevis,KNA,South America,0.7375839948654175,0.7375839948654175,0.7375840544700623,0.7375839352607727,0.7375839948654175,ssp2,EC-Earth3-Veg,7
Saint Lucia,LCA,South America,0.7372350096702576,0.737234890460968,0.7372349500656128,0.7372349500656128,0.7372349500656128,ssp2,EC-Earth3-Veg,7
Liechtenstein,LIE,Eurasia,1.1760951280593872,1.1765979528427124,1.1764023303985596,1.1763734817504883,1.1762945652008057,ssp2,EC-Earth3-Veg,7
Macau,MAC,Eurasia,0.9749598503112793,0.9749597907066345,0.9749597907066345,0.9749598503112793,0.9749597907066345,ssp2,EC-Earth3-Veg,7
St. Martin,MAF,Eurasia,0.7443159818649292,0.7443159818649292,0.7443159818649292,0.7443159818649292,0.7443159818649292,ssp2,EC-Earth3-Veg,7
Monaco,MCO,Eurasia,1.1366246938705444,1.1439788341522217,1.1405658721923828,1.1463316679000854,1.1438034772872925,ssp2,EC-Earth3-Veg,7
Maldives,MDV,Eurasia,0.8218668699264526,0.8218668103218079,0.8218668103218079,0.8218667507171631,0.8218668103218079,ssp2,EC-Earth3-Veg,7
Marshall Is.,MHL,Australia,0.7364848256111145,0.7364847660064697,0.7364847660064697,0.7364847660064697,0.7364848256111145,ssp2,EC-Earth3-Veg,7
Malta,MLT,Eurasia,1.020095944404602,1.020095944404602,1.0200958251953125,1.020095944404602,1.020095944404602,ssp2,EC-Earth3-Veg,7
N. Mariana Is.,MNP,Australia,0.7818756699562073,0.7818756699562073,0.7818756103515625,0.7818756699562073,0.7818756699562073,ssp2,EC-Earth3-Veg,7
Montserrat,MSR,South America,0.7345505356788635,0.7345505952835083,0.7345505952835083,0.7345505356788635,0.7345505952835083,ssp2,EC-Earth3-Veg,7
Mauritius,MUS,Africa,0.6839703321456909,0.6839703321456909,0.6839703321456909,0.6839703321456909,0.6839703321456909,ssp2,EC-Earth3-Veg,7
Norfolk Island,NFK,Australia,0.7521010637283325,0.7521010637283325,0.7521011233329773,0.7521010637283325,0.7521010637283325,ssp2,EC-Earth3-Veg,7
Niue,NIU,Australia,0.6382511854171753,0.6382511854171753,0.6382512450218201,0.6382511854171753,0.6382512450218201,ssp2,EC-Earth3-Veg,7
Nauru,NRU,Australia,0.6718000173568726,0.6718000173568726,0.6718000769615173,0.6717999577522278,0.6718000173568726,ssp2,EC-Earth3-Veg,7
Pitcairn Is.,PCN,Australia,0.5192923545837402,0.5192923545837402,0.5192923545837402,0.5192923545837402,0.5192923545837402,ssp2,EC-Earth3-Veg,7
Palau,PLW,Australia,0.7923292517662048,0.7923292517662048,0.7923292517662048,0.7923292517662048,0.7923292517662048,ssp2,EC-Earth3-Veg,7
Fr. Polynesia,PYF,Australia,0.6728801131248474,0.6728801131248474,0.6728801727294922,0.6728801131248474,0.6728801727294922,ssp2,EC-Earth3-Veg,7
Singapore,SGP,Eurasia,0.8106442093849182,0.8053907752037048,0.8037011027336121,0.8083656430244446,0.8077706694602966,ssp2,EC-Earth3-Veg,7
S. Geo. and S. Sandw. Is.,SGS,Eurasia,0.5981423258781433,0.6011773943901062,0.6011773943901062,0.6011773943901062,0.601177453994751,ssp2,EC-Earth3-Veg,7
Saint Helena,SHN,Africa,0.666641354560852,0.6666412949562073,0.6666412949562073,0.666641354560852,0.6666412949562073,ssp2,EC-Earth3-Veg,7
San Marino,SMR,Eurasia,1.260239601135254,1.260239601135254,1.2602394819259644,1.2602394819259644,1.260239601135254,ssp2,EC-Earth3-Veg,7
St. Pierre and Miquelon,SPM,North America,1.324096441268921,1.3240963220596313,1.3240963220596313,1.3240963220596313,1.324096441268921,ssp2,EC-Earth3-Veg,7
Sao Tome and Principe,STP,Africa,0.7382413744926453,0.73824143409729,0.73824143409729,0.73824143409729,0.7382413744926453,ssp2,EC-Earth3-Veg,7
Sint Maarten,SXM,Eurasia,0.7443159818649292,0.744316041469574,0.7443159222602844,0.7443159222602844,0.7443159818649292,ssp2,EC-Earth3-Veg,7
Seychelles,SYC,Africa,0.8160019516944885,0.81600189208984375,0.81600189208984375,0.8160019516944885,0.8160019516944885,ssp2,EC-Earth3-Veg,7
Turks and Caicos Is.,TCA,South America,0.7903342843055725,0.7903342843055725,0.7903342843055725,0.7903342843055725,0.7903342843055725,ssp2,EC-Earth3-Veg,7
Tonga,TON,Australia,0.651732325553894,0.6517322659492493,0.6517322659492493,0.651732325553894,0.6517322659492493,ssp2,EC-Earth3-Veg,7
Vatican,VAT,Eurasia,1.2518365383148193,1.2518364191055298,1.2518365383148193,1.2518365383148193,1.2518365383148193,ssp2,EC-Earth3-Veg,7
St. Vin. and Gren.,VCT,South America,0.7397972941398621,0.7397972941398621,0.7397972941398621,0.7397972345352173,0.7397972941398621,ssp2,EC-Earth3-Veg,7
British Virgin Is.,VGB,South America,0.7548083066940308,0.7548083066940308,0.7548083066940308,0.7548083066940308,0.7548083066940308,ssp2,EC-Earth3-Veg,7
U.S. Virgin Is.,VIR,South America,0.7504217028617859,0.7504217028617859,0.7504217028617859,0.7504217624664307,0.7504217028617859,ssp2,EC-Earth3-Veg,7
Wallis and Futuna,WLF,Australia,0.683846652507782,0.683846652507782,0.683846652507782,0.683846652507782,0.683846652507782,ssp2,EC-Earth3-Veg,7
Samoa,WSM,Australia,0.6865854859352112,0.6860697269439697,0.6862540245056152,0.6858950257301331,0.6859745979309082,ssp2,EC-Earth3-Veg,7
Tuvalu,TUV,Australia,0.7012038826942444,0.7012038826942444,0.7012038826942444,0.7012038826942444,0.7012038826942444,ssp2,EC-Earth3-Veg,7
French Guiana,GUF,NA,0.9470785856246948,0.851595401763916,0.8525981307029724,0.8488531708717346,0.8500194549560547,ssp2,EC-Earth3-Veg,7
Afghanistan,AFG,Eurasia,1.5156230926513672,1.5596128702163696,1.5359073877334595,1.578708291053772,1.5637301206588745,ssp2,EC-Earth3,8
Angola,AGO,Africa,0.9249479174613953,0.8686256408691406,0.8804905414581299,0.8719648122787476,0.8665256500244141,ssp2,EC-Earth3,8
Albania,ALB,Eurasia,1.1463810205459595,1.1513713598251343,1.1731634140014648,1.1349260807037354,1.1441981792449951,ssp2,EC-Earth3,8
United Arab Emirates,ARE,Eurasia,1.319210171699524,1.1665765047073364,1.1668974161148071,1.1502313613891602,1.1622588634490967,ssp2,EC-Earth3,8
Argentina,ARG,South America,0.8339803218841553,0.7674732208251953,0.7689429521560669,0.7557143568992615,0.7579277157783508,ssp2,EC-Earth3,8
Armenia,ARM,Eurasia,1.4079450368881226,1.421064853668213,1.419960856437683,1.4202505350112915,1.4183262586593628,ssp2,EC-Earth3,8
Fr. S. and Antarctic Lands,ATF,NA,0.7808418869972229,0.7798566222190857,0.7798565626144409,0.7798565626144409,0.7798566818237305,ssp2,EC-Earth3,8
Australia,AUS,Australia,1.0209932327270508,0.9163108468055725,0.8930456042289734,0.9035420417785645,0.9003218412399292,ssp2,EC-Earth3,8
Austria,AUT,Eurasia,1.05989670753479,1.0666948556900024,1.0668175220489502,1.065621018409729,1.0664825439453125,ssp2,EC-Earth3,8
Azerbaijan,AZE,Eurasia,1.2625645399093628,1.21173095703125,1.2149473428726196,1.1933984756469727,1.198659062385559,ssp2,EC-Earth3,8
Burundi,BDI,Africa,0.8797707557678223,0.8809139728546143,0.8831616640090942,0.8876093029975891,0.8847363591194153,ssp2,EC-Earth3,8
Belgium,BEL,Eurasia,0.8880838751792908,0.8663319945335388,0.8700466156005859,0.8663771748542786,0.8688580393791199,ssp2,EC-Earth3,8
Benin,BEN,Africa,0.8704596161842346,0.800064742565155,0.8075196743011475,0.8266355991363525,0.8252764940261841,ssp2,EC-Earth3,8
Burkina Faso,BFA,Africa,0.9597576856613159,0.9318884015083313,0.9303441047668457,0.9371451139450073,0.9389532804489136,ssp2,EC-Earth3,8
